latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
39.69682,-2.0454,346.6,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,305.2,21.6,N
39.68468,-1.95857,318.7,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.2,2.3,N
39.68641,-1.9681,302.1,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.2,2.1,N
39.68727,-1.97286,305.8,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.9,2.1,N
39.68814,-1.97763,303.2,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.2,1.1,N
39.69159,-1.99671,302,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.5,2,N
39.69332,-2.00626,311.5,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.8,2.5,N
39.69418,-2.01104,312.7,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.3,2.5,N
39.69504,-2.0158,312.5,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.8,12.1,N
39.6959,-2.02056,315.5,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.2,12.1,N
39.7002,-2.04439,302.3,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.2,0.8,N
39.689,-1.98241,321.7,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.8,1.1,N
39.68987,-1.98719,342.1,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.9,2.7,N
39.69072,-1.99195,330.1,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291,2.7,N
39.69676,-2.02532,334.3,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,293.7,71.2,N
39.69762,-2.03008,356.5,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,305.6,71.2,N
39.69848,-2.03486,338.1,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,316.2,150.8,N
39.71286,-2.03754,331.7,0.68,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,278.2,15.7,D
39.71778,-2.02255,349.3,0.67,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,286.3,46.1,D
39.72026,-2.01501,367,0.67,0.74,2019-07-31,1154,N,VIIRS,h,1.0NRT,290.8,46.1,D
39.7088,-2.02702,367,0.68,0.74,2019-07-31,1154,N,VIIRS,l,1.0NRT,288.2,15.7,D
39.6988,-2.0574,342,0.68,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,288.7,8.9,D
39.70084,-2.00549,367,0.67,0.74,2019-07-31,1154,N,VIIRS,h,1.0NRT,290.4,18.1,D
39.71142,-2.06267,331.6,0.68,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,278,10.2,D
39.70501,-2.05927,330.4,0.68,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,289,10.2,D
39.715,-2.02827,339,0.68,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,282.8,24.1,D
39.71745,-2.0207,356.1,0.68,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,287.1,24.1,D
39.71989,-2.0131,367,0.67,0.74,2019-07-31,1154,N,VIIRS,h,1.0NRT,292.4,67.3,D
39.7085,-2.02517,367,0.68,0.74,2019-07-31,1154,N,VIIRS,l,1.0NRT,288.3,27,D
39.69867,-2.05562,345,0.68,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,288.5,19.9,D
39.70607,-2.03271,334.5,0.68,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,284.7,21.7,D
39.71093,-2.01763,346.7,0.68,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,288.7,27,D
39.71338,-2.01005,367,0.67,0.74,2019-07-31,1154,N,VIIRS,h,1.0NRT,295.1,34.7,D
39.70694,-2.00679,367,0.67,0.74,2019-07-31,1154,N,VIIRS,h,1.0NRT,292.2,34.7,D
39.70291,-1.99604,339.1,0.67,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,289.1,18.7,D
39.7005,-2.00352,367,0.67,0.74,2019-07-31,1154,N,VIIRS,h,1.0NRT,290.3,18.7,D
39.71127,-2.01951,345.7,0.67,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,288.1,46.1,D
39.71374,-2.01198,367,0.67,0.74,2019-07-31,1154,N,VIIRS,h,1.0NRT,297,46.1,D
39.70728,-2.00875,367,0.67,0.74,2019-07-31,1154,N,VIIRS,h,1.0NRT,291.6,18.1,D
39.7033,-1.99804,338.2,0.67,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,289.3,31.8,D
39.70633,-2.03452,331.3,0.68,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,283.8,15.7,D
39.70511,-2.06113,331,0.68,0.74,2019-07-31,1154,N,VIIRS,n,1.0NRT,288.7,8.9,D
39.71779,-2.0165,346.2,0.45,0.47,2019-07-31,1330,N,VIIRS,n,1.0NRT,290.1,9.5,D
39.71732,-2.02187,343,0.45,0.47,2019-07-31,1330,N,VIIRS,n,1.0NRT,291.8,9.5,D
40.98528,-3.23833,342.8,0.41,0.45,2019-07-31,1330,N,VIIRS,n,1.0NRT,309.2,29,D
40.98939,-3.23901,344.5,0.41,0.45,2019-07-31,1330,N,VIIRS,l,1.0NRT,316.5,29,D
42.12598,-8.56231,345.7,0.4,0.37,2019-07-31,1330,N,VIIRS,n,1.0NRT,293.7,9.9,D
39.68981,-1.98525,352.8,0.45,0.47,2019-07-31,1330,N,VIIRS,n,1.0NRT,294.1,11,D
39.70142,-2.00313,345.3,0.45,0.47,2019-07-31,1330,N,VIIRS,n,1.0NRT,289.4,16.5,D
39.71008,-2.00443,331.5,0.45,0.47,2019-07-31,1330,N,VIIRS,n,1.0NRT,289.3,12,D
39.70867,-2.02048,347.9,0.45,0.47,2019-07-31,1330,N,VIIRS,n,1.0NRT,296.3,13.8,D
39.71394,-2.01044,351.2,0.45,0.47,2019-07-31,1330,N,VIIRS,n,1.0NRT,291.4,30.3,D
39.71299,-2.02116,345.2,0.45,0.47,2019-07-31,1330,N,VIIRS,n,1.0NRT,287.6,9.5,D
41.40632,2.00011,310,0.39,0.36,2019-08-01,0148,N,VIIRS,n,1.0NRT,291,0.8,N
37.83287,-4.56582,319.5,0.47,0.4,2019-08-01,0154,N,VIIRS,n,1.0NRT,293.3,1.5,N
37.83351,-4.57113,310.8,0.47,0.4,2019-08-01,0154,N,VIIRS,n,1.0NRT,293.2,1.6,N
38.37598,-0.54404,310.9,0.38,0.36,2019-08-01,0154,N,VIIRS,n,1.0NRT,294,1,N
36.96729,-1.9041,310.7,0.39,0.36,2019-08-01,0154,N,VIIRS,n,1.0NRT,294.5,1.3,N
36.71712,-4.2693,309.5,0.44,0.39,2019-08-01,0154,N,VIIRS,n,1.0NRT,293.2,1.1,N
42.17282,2.96131,342.2,0.55,0.68,2019-08-01,1136,N,VIIRS,n,1.0NRT,296.5,6.8,D
38.72128,-5.17025,355.3,0.39,0.36,2019-08-01,1312,N,VIIRS,n,1.0NRT,325.1,38.5,D
41.73023,1.36643,338.4,0.41,0.45,2019-08-01,1312,N,VIIRS,n,1.0NRT,308.1,2.9,D
40.92774,-6.54355,342.2,0.39,0.36,2019-08-01,1312,N,VIIRS,l,1.0NRT,315.5,2.3,D
42.57652,-5.8648,336,0.38,0.36,2019-08-01,1312,N,VIIRS,l,1.0NRT,309.4,2.3,D
41.7385,-5.27108,339,0.38,0.36,2019-08-01,1312,N,VIIRS,l,1.0NRT,313.7,5.1,D
43.53886,-5.82669,297.1,0.35,0.57,2019-08-02,0130,N,VIIRS,n,1.0NRT,285.6,1.2,N
37.17642,-6.89547,308.7,0.35,0.57,2019-08-02,0130,N,VIIRS,n,1.0NRT,294.6,1.7,N
37.20845,-5.61281,303.9,0.6,0.53,2019-08-02,0130,N,VIIRS,n,1.0NRT,292.6,1,N
36.96633,-1.90408,305.1,0.57,0.43,2019-08-02,0130,N,VIIRS,n,1.0NRT,294,1.4,N
37.80217,-4.5523,305.7,0.53,0.5,2019-08-02,0130,N,VIIRS,n,1.0NRT,291.8,0.7,N
39.9371,-3.74517,308.4,0.5,0.49,2019-08-02,0130,N,VIIRS,n,1.0NRT,292,1.8,N
40.24619,-3.47538,322.3,0.49,0.49,2019-08-02,0130,N,VIIRS,n,1.0NRT,294.1,3.4,N
40.24305,-3.47535,325.9,0.49,0.49,2019-08-02,0130,N,VIIRS,n,1.0NRT,294.5,3.7,N
41.47462,-1.48601,304,0.4,0.45,2019-08-02,0130,N,VIIRS,n,1.0NRT,290.6,1.1,N
41.24006,1.86172,308.3,0.44,0.38,2019-08-02,0130,N,VIIRS,n,1.0NRT,292.8,2,N
43.40969,-3.83714,303.6,0.55,0.51,2019-08-02,0130,N,VIIRS,n,1.0NRT,286.7,1.4,N
43.5234,-5.73181,297.8,0.35,0.56,2019-08-02,0130,N,VIIRS,n,1.0NRT,286.6,0.5,N
43.52843,-5.7269,303,0.34,0.56,2019-08-02,0130,N,VIIRS,n,1.0NRT,286.3,0.5,N
43.52864,-5.73121,299.4,0.35,0.56,2019-08-02,0130,N,VIIRS,n,1.0NRT,285.6,0.5,N
43.5391,-5.83144,324.3,0.35,0.57,2019-08-02,0130,N,VIIRS,n,1.0NRT,287.2,2.6,N
43.55337,-5.90243,305.6,0.35,0.57,2019-08-02,0130,N,VIIRS,n,1.0NRT,286.1,0.9,N
43.5536,-5.90691,301.7,0.35,0.57,2019-08-02,0130,N,VIIRS,n,1.0NRT,286.4,0.9,N
43.55991,-5.72353,299.2,0.34,0.56,2019-08-02,0130,N,VIIRS,n,1.0NRT,287.5,0.5,N
40.24109,-3.47054,302.7,0.61,0.71,2019-08-02,0312,N,VIIRS,n,1.0NRT,289.8,1.8,N
43.55914,-5.89021,296.6,0.38,0.58,2019-08-02,0312,N,VIIRS,n,1.0NRT,286.2,0.3,N
43.52914,-5.72919,298.4,0.38,0.59,2019-08-02,0312,N,VIIRS,n,1.0NRT,285.6,0.6,N
40.2436,-3.4762,313.5,0.61,0.71,2019-08-02,0312,N,VIIRS,n,1.0NRT,291.6,3.2,N
43.557,-5.89033,298.7,0.38,0.58,2019-08-02,0312,N,VIIRS,n,1.0NRT,286.7,1.1,N
43.55565,-5.90628,301.3,0.37,0.58,2019-08-02,0312,N,VIIRS,n,1.0NRT,287.5,1.1,N
43.55439,-5.90183,316.6,0.38,0.58,2019-08-02,0312,N,VIIRS,n,1.0NRT,287.8,1.1,N
42.79601,-5.6199,295.5,0.41,0.6,2019-08-02,0312,N,VIIRS,n,1.0NRT,284.3,0.3,N
42.79766,-5.6197,297.4,0.41,0.6,2019-08-02,0312,N,VIIRS,n,1.0NRT,284.5,0.7,N
43.52921,-5.7252,296.9,0.38,0.59,2019-08-02,0312,N,VIIRS,n,1.0NRT,286,0.7,N
40.24332,-3.47748,307.6,0.61,0.71,2019-08-02,0312,N,VIIRS,n,1.0NRT,291,1.8,N
41.70118,0.74367,337,0.4,0.37,2019-08-02,1254,N,VIIRS,l,1.0NRT,311.4,4.7,D
41.71317,0.35224,339,0.39,0.36,2019-08-02,1254,N,VIIRS,n,1.0NRT,303.8,3.2,D
41.59901,-0.82072,336.8,0.38,0.36,2019-08-02,1254,N,VIIRS,l,1.0NRT,311.4,3.6,D
41.66282,-0.80298,337.6,0.38,0.36,2019-08-02,1254,N,VIIRS,l,1.0NRT,311.2,3.3,D
41.76393,-1.16318,337.3,0.38,0.36,2019-08-02,1254,N,VIIRS,l,1.0NRT,309.1,2.3,D
41.76321,-1.16776,338.4,0.38,0.36,2019-08-02,1254,N,VIIRS,n,1.0NRT,310.2,3.1,D
42.37323,-0.10864,344.5,0.39,0.36,2019-08-02,1254,N,VIIRS,n,1.0NRT,308.9,13.6,D
42.37721,-0.1048,335.9,0.39,0.36,2019-08-02,1254,N,VIIRS,n,1.0NRT,304.5,13,D
42.37652,-0.10955,344.5,0.39,0.36,2019-08-02,1254,N,VIIRS,n,1.0NRT,305.9,13,D
43.5569,-5.9013,330.5,0.46,0.39,2019-08-02,1254,N,VIIRS,l,1.0NRT,303.7,4.6,D
42.3511,-1.92836,341.5,0.39,0.36,2019-08-02,1254,N,VIIRS,n,1.0NRT,310.4,3.4,D
43.52605,-5.7304,343,0.45,0.39,2019-08-02,1254,N,VIIRS,n,1.0NRT,301.8,15.9,D
43.52957,-5.73159,330.8,0.45,0.39,2019-08-02,1254,N,VIIRS,n,1.0NRT,300.5,3,D
38.30366,-6.33541,344.8,0.39,0.44,2019-08-02,1254,N,VIIRS,n,1.0NRT,319.2,22.8,D
43.5406,-5.82982,334.3,0.46,0.39,2019-08-02,1254,N,VIIRS,n,1.0NRT,303.5,10.2,D
39.92388,-0.11071,338.9,0.38,0.36,2019-08-02,1254,N,VIIRS,n,1.0NRT,305.6,2.8,D
39.8243,-0.16526,337,0.38,0.36,2019-08-02,1254,N,VIIRS,l,1.0NRT,309,3.3,D
38.31159,-6.33791,351.2,0.39,0.44,2019-08-02,1254,N,VIIRS,n,1.0NRT,315.7,36.4,D
38.31252,-6.33352,355.5,0.39,0.44,2019-08-02,1254,N,VIIRS,n,1.0NRT,312.6,36.4,D
38.3046,-6.33098,356.2,0.39,0.44,2019-08-02,1254,N,VIIRS,n,1.0NRT,331,22.8,D
38.30551,-6.32661,356.1,0.39,0.44,2019-08-02,1254,N,VIIRS,n,1.0NRT,321.8,18.2,D
38.30856,-6.33225,367,0.39,0.44,2019-08-02,1254,N,VIIRS,h,1.0NRT,345.3,36.4,D
38.30947,-6.3279,346.7,0.39,0.44,2019-08-02,1254,N,VIIRS,n,1.0NRT,320.9,50.3,D
38.30762,-6.33667,367,0.39,0.44,2019-08-02,1254,N,VIIRS,l,1.0NRT,332.1,36.4,D
41.72973,1.36656,339.9,0.41,0.37,2019-08-02,1254,N,VIIRS,n,1.0NRT,311,4.8,D
42.92212,-1.5096,297.1,0.36,0.58,2019-08-03,0112,N,VIIRS,n,1.0NRT,286.5,0.5,N
36.96555,-1.90419,309.6,0.34,0.56,2019-08-03,0112,N,VIIRS,n,1.0NRT,294.8,0.8,N
37.83363,-3.50856,305.2,0.42,0.61,2019-08-03,0112,N,VIIRS,n,1.0NRT,292.4,0.9,N
37.83942,-3.50954,321.9,0.42,0.61,2019-08-03,0112,N,VIIRS,n,1.0NRT,293.6,1.8,N
40.24474,-3.47519,309.9,0.44,0.62,2019-08-03,0112,N,VIIRS,n,1.0NRT,294.7,1.1,N
41.47277,-1.4861,305,0.35,0.57,2019-08-03,0112,N,VIIRS,n,1.0NRT,290.6,0.7,N
41.31038,1.66102,307.9,0.48,0.48,2019-08-03,0112,N,VIIRS,n,1.0NRT,290.6,1.2,N
41.73048,1.36511,323,0.51,0.49,2019-08-03,0112,N,VIIRS,n,1.0NRT,290.1,2.2,N
42.91913,-1.50809,296.6,0.36,0.58,2019-08-03,0112,N,VIIRS,n,1.0NRT,285.4,0.5,N
43.40898,-3.84055,301.1,0.48,0.65,2019-08-03,0112,N,VIIRS,n,1.0NRT,287.2,0.9,N
43.41005,-3.84049,301.4,0.48,0.65,2019-08-03,0112,N,VIIRS,n,1.0NRT,287.6,0.5,N
43.52359,-5.73095,299,0.6,0.7,2019-08-03,0112,N,VIIRS,n,1.0NRT,286.2,1.3,N
43.53783,-5.83027,300.4,0.6,0.71,2019-08-03,0112,N,VIIRS,n,1.0NRT,285.7,1.5,N
43.54099,-5.83405,296.8,0.6,0.71,2019-08-03,0112,N,VIIRS,n,1.0NRT,286.7,1.1,N
40.3759,-3.98755,325.5,0.34,0.56,2019-08-03,0254,N,VIIRS,n,1.0NRT,290.6,1.5,N
40.24363,-3.47455,308.2,0.36,0.57,2019-08-03,0254,N,VIIRS,n,1.0NRT,294.4,0.9,N
42.98203,-9.08673,302.2,0.51,0.41,2019-08-03,0254,N,VIIRS,n,1.0NRT,287.1,1.4,N
42.7984,-5.61906,297.2,0.49,0.48,2019-08-03,0254,N,VIIRS,n,1.0NRT,285.6,0.9,N
41.31064,1.6622,310.3,0.59,0.7,2019-08-03,0254,N,VIIRS,n,1.0NRT,289.4,1.4,N
41.31088,1.66089,307.1,0.59,0.7,2019-08-03,0254,N,VIIRS,n,1.0NRT,289,1.7,N
41.4031,1.99866,300.4,0.61,0.71,2019-08-03,0254,N,VIIRS,n,1.0NRT,288.8,0.6,N
41.72549,1.36695,300.8,0.56,0.68,2019-08-03,0254,N,VIIRS,n,1.0NRT,287.7,0.8,N
41.7314,1.37024,297.4,0.56,0.68,2019-08-03,0254,N,VIIRS,n,1.0NRT,287.4,0.7,N
41.72893,1.36776,308.3,0.55,0.68,2019-08-03,0254,N,VIIRS,n,1.0NRT,288,1.8,N
37.69425,-5.43675,322.4,0.33,0.55,2019-08-03,0254,N,VIIRS,n,1.0NRT,290.2,1,N
37.69709,-5.43724,306.7,0.33,0.55,2019-08-03,0254,N,VIIRS,n,1.0NRT,289.3,0.6,N
39.93382,-3.74284,308,0.35,0.57,2019-08-03,0254,N,VIIRS,n,1.0NRT,292.7,0.6,N
40.37486,-3.98367,311.2,0.34,0.56,2019-08-03,0254,N,VIIRS,n,1.0NRT,288.4,1.5,N
43.59962,-5.91014,340.1,0.48,0.48,2019-08-03,1236,N,VIIRS,n,1.0NRT,290.9,7.8,D
41.67962,-0.85408,334.7,0.48,0.4,2019-08-03,1236,N,VIIRS,l,1.0NRT,309,3.2,D
39.44729,-0.46411,334.5,0.5,0.41,2019-08-03,1236,N,VIIRS,l,1.0NRT,305.4,1.3,D
37.24961,-6.74958,347.7,0.38,0.59,2019-08-03,1236,N,VIIRS,n,1.0NRT,307.1,2.6,D
37.25274,-6.75134,350.2,0.38,0.59,2019-08-03,1236,N,VIIRS,n,1.0NRT,307.4,3.6,D
36.95682,-5.95155,352.7,0.35,0.57,2019-08-03,1236,N,VIIRS,n,1.0NRT,311.8,5.1,D
43.59823,-5.91602,351.2,0.48,0.48,2019-08-03,1236,N,VIIRS,n,1.0NRT,291.4,7.8,D
43.59877,-5.91051,352.7,0.57,0.69,2019-08-03,1418,N,VIIRS,n,1.0NRT,290.2,13.7,D
43.59951,-5.91497,367,0.57,0.69,2019-08-03,1418,N,VIIRS,h,1.0NRT,291,14.3,D
43.5987,-5.91751,356.8,0.57,0.69,2019-08-03,1418,N,VIIRS,n,1.0NRT,289.7,13.7,D
42.52308,2.89138,302.5,0.38,0.58,2019-08-04,0054,N,VIIRS,n,1.0NRT,289.1,0.7,N
41.73309,1.36388,299.1,0.45,0.63,2019-08-04,0054,N,VIIRS,n,1.0NRT,288.3,0.6,N
41.72723,1.36356,303.5,0.45,0.63,2019-08-04,0054,N,VIIRS,n,1.0NRT,288.5,1.2,N
38.66467,-4.0487,305.9,0.42,0.45,2019-08-04,0236,N,VIIRS,n,1.0NRT,290.5,0.9,N
39.93631,-3.74651,310,0.41,0.45,2019-08-04,0236,N,VIIRS,n,1.0NRT,292.6,2,N
40.24536,-3.47362,317.6,0.42,0.45,2019-08-04,0236,N,VIIRS,n,1.0NRT,295.3,2.6,N
42.79667,-5.62037,298,0.46,0.39,2019-08-04,0236,N,VIIRS,n,1.0NRT,287.7,0.8,N
41.31234,1.66218,313.6,0.35,0.57,2019-08-04,0236,N,VIIRS,n,1.0NRT,291,1.4,N
41.31188,1.66378,312.3,0.35,0.57,2019-08-04,0236,N,VIIRS,n,1.0NRT,290.8,1.2,N
41.40651,2.00173,300.8,0.36,0.57,2019-08-04,0236,N,VIIRS,n,1.0NRT,290.3,0.6,N
41.72785,1.36724,333.5,0.33,0.55,2019-08-04,0236,N,VIIRS,n,1.0NRT,289.8,3.5,N
41.72611,1.36674,308.3,0.33,0.55,2019-08-04,0236,N,VIIRS,n,1.0NRT,288.2,1.1,N
41.73098,1.36903,315,0.33,0.55,2019-08-04,0236,N,VIIRS,n,1.0NRT,288.7,1.1,N
41.73198,1.36531,301.7,0.33,0.55,2019-08-04,0236,N,VIIRS,n,1.0NRT,288.4,1.1,N
43.51868,-5.73446,314.4,0.44,0.39,2019-08-04,0236,N,VIIRS,n,1.0NRT,287.8,1.4,N
43.52214,-5.73317,310.1,0.44,0.39,2019-08-04,0236,N,VIIRS,n,1.0NRT,288.4,1.4,N
43.54079,-5.83018,306.5,0.44,0.38,2019-08-04,0236,N,VIIRS,n,1.0NRT,289.3,1.3,N
43.54388,-5.84627,308.3,0.44,0.38,2019-08-04,0236,N,VIIRS,n,1.0NRT,288.2,1.2,N
43.52562,-5.73193,311.7,0.44,0.39,2019-08-04,0236,N,VIIRS,n,1.0NRT,289.2,1.3,N
43.52908,-5.73064,303.6,0.44,0.39,2019-08-04,0236,N,VIIRS,n,1.0NRT,288,1.3,N
43.5971,-5.91247,300.8,0.44,0.38,2019-08-04,0236,N,VIIRS,n,1.0NRT,287.6,1,N
37.88633,-4.57558,309.4,0.41,0.45,2019-08-04,0236,N,VIIRS,n,1.0NRT,292.4,1.3,N
37.56553,-0.9178,303.9,0.32,0.55,2019-08-04,0236,N,VIIRS,n,1.0NRT,292.6,0.8,N
38.37408,-0.54377,306.9,0.32,0.55,2019-08-04,0236,N,VIIRS,n,1.0NRT,293.7,0.5,N
40.83226,-3.81625,367,0.38,0.59,2019-08-04,1218,N,VIIRS,h,1.0NRT,311.6,45.2,D
40.83022,-3.82374,349,0.38,0.59,2019-08-04,1218,N,VIIRS,n,1.0NRT,310,47,D
40.83124,-3.82003,367,0.38,0.59,2019-08-04,1218,N,VIIRS,l,1.0NRT,338.1,47,D
40.83789,-3.81689,367,0.38,0.59,2019-08-04,1218,N,VIIRS,h,1.0NRT,319,135.3,D
40.83681,-3.82091,367,0.38,0.59,2019-08-04,1218,N,VIIRS,h,1.0NRT,335,70.9,D
40.83562,-3.82529,355.9,0.38,0.59,2019-08-04,1218,N,VIIRS,n,1.0NRT,309,70.9,D
40.83498,-3.81554,367,0.38,0.59,2019-08-04,1218,N,VIIRS,h,1.0NRT,307,72.1,D
40.8339,-3.81941,367,0.38,0.59,2019-08-04,1218,N,VIIRS,h,1.0NRT,363.2,79.3,D
40.83279,-3.82343,315.8,0.38,0.59,2019-08-04,1218,N,VIIRS,l,1.0NRT,323.6,79.3,D
40.84045,-3.8168,367,0.38,0.59,2019-08-04,1218,N,VIIRS,h,1.0NRT,301.7,72.1,D
40.83811,-3.82523,342.3,0.38,0.59,2019-08-04,1218,N,VIIRS,n,1.0NRT,306.8,79.3,D
38.84789,-6.57047,330,0.59,0.7,2019-08-04,1218,N,VIIRS,l,1.0NRT,304.5,5.9,D
38.75366,-7.14593,339.3,0.63,0.72,2019-08-04,1218,N,VIIRS,n,1.0NRT,302.2,8.5,D
41.72945,1.36685,352.4,0.41,0.45,2019-08-04,1218,N,VIIRS,n,1.0NRT,309.4,6.2,D
40.85469,-3.80991,367,0.4,0.6,2019-08-04,1400,N,VIIRS,h,1.0NRT,298,86.9,D
40.8403,-3.81062,367,0.4,0.6,2019-08-04,1400,N,VIIRS,h,1.0NRT,313.1,120.6,D
40.83451,-3.81444,349.4,0.4,0.6,2019-08-04,1400,N,VIIRS,n,1.0NRT,313.7,12,D
40.83422,-3.82067,367,0.4,0.6,2019-08-04,1400,N,VIIRS,h,1.0NRT,325.4,15.5,D
38.84713,-6.57273,343.4,0.55,0.51,2019-08-04,1400,N,VIIRS,n,1.0NRT,313,9.9,D
40.89767,-3.98241,367,0.39,0.6,2019-08-04,1400,N,VIIRS,l,1.0NRT,325.5,162.4,D
40.89735,-3.98951,337.3,0.39,0.6,2019-08-04,1400,N,VIIRS,n,1.0NRT,311,89.5,D
40.89782,-3.97895,338.4,0.4,0.6,2019-08-04,1400,N,VIIRS,n,1.0NRT,301.3,52.4,D
40.89751,-3.98589,367,0.39,0.6,2019-08-04,1400,N,VIIRS,h,1.0NRT,352.3,162.4,D
40.85451,-3.81457,208,0.4,0.6,2019-08-04,1400,N,VIIRS,l,1.0NRT,308.4,86.9,D
40.85101,-3.82199,338.7,0.4,0.6,2019-08-04,1400,N,VIIRS,n,1.0NRT,300.5,25.3,D
40.85186,-3.80347,330,0.4,0.6,2019-08-04,1400,N,VIIRS,n,1.0NRT,298.5,130.7,D
40.85143,-3.8128,367,0.4,0.6,2019-08-04,1400,N,VIIRS,h,1.0NRT,351.5,313.9,D
40.85165,-3.80815,367,0.4,0.6,2019-08-04,1400,N,VIIRS,h,1.0NRT,314.5,130.7,D
40.84519,-3.82624,208,0.4,0.6,2019-08-04,1400,N,VIIRS,l,1.0NRT,315.3,123,D
40.8454,-3.8217,367,0.4,0.6,2019-08-04,1400,N,VIIRS,h,1.0NRT,363.4,123,D
40.84562,-3.81709,367,0.4,0.6,2019-08-04,1400,N,VIIRS,h,1.0NRT,362.5,120.6,D
40.84584,-3.81227,367,0.4,0.6,2019-08-04,1400,N,VIIRS,h,1.0NRT,364.7,120.6,D
40.84607,-3.80705,367,0.4,0.6,2019-08-04,1400,N,VIIRS,h,1.0NRT,312.1,156.1,D
40.83978,-3.8219,356.2,0.4,0.6,2019-08-04,1400,N,VIIRS,l,1.0NRT,346.6,123,D
40.84002,-3.81657,367,0.4,0.6,2019-08-04,1400,N,VIIRS,h,1.0NRT,352.9,120.6,D
41.7298,1.36672,299.8,0.78,0.78,2019-08-05,0036,N,VIIRS,n,1.0NRT,287.5,0.9,N
43.44336,-3.84454,300.5,0.39,0.36,2019-08-05,0212,N,VIIRS,n,1.0NRT,289.3,0.3,N
40.89483,-3.96168,296.2,0.4,0.37,2019-08-05,0218,N,VIIRS,n,1.0NRT,286.2,1.2,N
40.90045,-3.97401,309.1,0.4,0.37,2019-08-05,0218,N,VIIRS,n,1.0NRT,290.1,1.2,N
40.89969,-3.96959,321.6,0.4,0.37,2019-08-05,0218,N,VIIRS,n,1.0NRT,291.2,4.3,N
40.90377,-3.97299,306.7,0.4,0.37,2019-08-05,0218,N,VIIRS,n,1.0NRT,289.2,1.2,N
40.903,-3.96858,336.6,0.4,0.37,2019-08-05,0218,N,VIIRS,n,1.0NRT,292.4,4.3,N
41.64569,-0.76576,303,0.48,0.4,2019-08-05,0218,N,VIIRS,n,1.0NRT,292.3,0.4,N
42.98229,-9.08892,300.6,0.45,0.39,2019-08-05,0218,N,VIIRS,n,1.0NRT,286.4,0.9,N
41.31279,1.66035,308.3,0.41,0.45,2019-08-05,0218,N,VIIRS,n,1.0NRT,291.6,1.3,N
42.9212,-1.51229,298.7,0.44,0.38,2019-08-05,0218,N,VIIRS,n,1.0NRT,288.4,0.7,N
43.52697,-5.73033,297.5,0.39,0.36,2019-08-05,0218,N,VIIRS,n,1.0NRT,285.8,0.5,N
41.72854,1.36349,306.5,0.39,0.44,2019-08-05,0218,N,VIIRS,n,1.0NRT,290.2,1.3,N
41.72754,1.36803,311.7,0.39,0.44,2019-08-05,0218,N,VIIRS,n,1.0NRT,290.2,1.3,N
41.31416,1.66241,308.1,0.41,0.45,2019-08-05,0218,N,VIIRS,n,1.0NRT,291.5,1.1,N
41.92204,0.1786,314.9,0.52,0.41,2019-08-05,0218,N,VIIRS,n,1.0NRT,292.7,2.1,N
43.34704,-8.43471,319.2,0.44,0.38,2019-08-05,0218,N,VIIRS,n,1.0NRT,287.5,1.7,N
43.34353,-8.43548,305,0.44,0.38,2019-08-05,0218,N,VIIRS,n,1.0NRT,286,0.9,N
41.40617,2.00019,307.4,0.43,0.46,2019-08-05,0218,N,VIIRS,n,1.0NRT,292,1.1,N
37.17677,-6.89276,308.1,0.38,0.36,2019-08-05,0218,N,VIIRS,n,1.0NRT,294.9,1.5,N
