latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
40.364,-5.6455,304.8,1.3,1.1,2019-01-14,1348,Aqua,MODIS,59,6.3,282.9,11.8,D,0
42.2815,-6.2941,301.6,1.3,1.1,2019-01-14,1348,Aqua,MODIS,48,6.3,285.7,9.6,D,0
42.9864,-6.2288,335.9,1.4,1.2,2019-01-14,1349,Aqua,MODIS,90,6.3,286.3,59.4,D,0
43.0206,-6.2027,304.2,1.4,1.2,2019-01-14,1349,Aqua,MODIS,58,6.3,286.1,11.9,D,0
42.9761,-6.2265,313,1.4,1.2,2019-01-14,1349,Aqua,MODIS,73,6.3,286.1,19.8,D,0
41.8375,-7.9259,300.3,4.5,2,2019-01-14,2136,Terra,MODIS,25,6.3,273.4,71.6,N,0
41.8375,-7.9177,302.9,4.5,2,2019-01-14,2136,Terra,MODIS,52,6.3,273.6,89.1,N,0
41.8511,-7.9008,303.2,2.9,1.6,2019-01-14,2314,Terra,MODIS,54,6.3,275.3,46.6,N,0
42.0738,-6.9677,301.1,3.3,1.7,2019-01-14,2314,Terra,MODIS,37,6.3,272.6,52,N,0
41.8498,-7.8948,302.1,2.9,1.6,2019-01-14,2314,Terra,MODIS,47,6.3,275.2,41.2,N,0
41.8624,-7.9303,306.1,2.9,1.6,2019-01-14,2314,Terra,MODIS,67,6.3,274.8,51,N,0
41.8639,-7.9361,310,2.9,1.6,2019-01-14,2314,Terra,MODIS,79,6.3,274.8,62.8,N,0
41.3297,0.0218,308,1.2,1.1,2019-01-15,1112,Terra,MODIS,66,6.3,284.8,11.7,D,0
42.391,1.0351,318.3,1.2,1.1,2019-01-15,1112,Terra,MODIS,78,6.3,284.6,24.5,D,0
43.0887,-6.5678,306.6,1.2,1.1,2019-01-15,1112,Terra,MODIS,64,6.3,288.2,13.2,D,0
43.5425,-5.8323,302,1.2,1.1,2019-01-15,1112,Terra,MODIS,50,6.3,284,8.7,D,2
42.0768,-6.9599,318,1.2,1.1,2019-01-15,1112,Terra,MODIS,78,6.3,271.2,27.7,D,0
41.3254,0.0285,312.2,1.2,1.1,2019-01-15,1112,Terra,MODIS,68,6.3,285.2,17.2,D,0
42.284,-6.4781,301.3,1.2,1.1,2019-01-15,1112,Terra,MODIS,46,6.3,283.1,9.9,D,0
41.3272,0.0356,308.7,1.2,1.1,2019-01-15,1112,Terra,MODIS,67,6.3,285.4,12.1,D,0
42.2874,-6.4852,308.7,1.2,1.1,2019-01-15,1112,Terra,MODIS,68,6.3,281.5,15.3,D,0
42.282,-6.2701,331.9,1.2,1.1,2019-01-15,1112,Terra,MODIS,88,6.3,285.2,42.5,D,0
42.2836,-6.2836,301.3,1.2,1.1,2019-01-15,1112,Terra,MODIS,46,6.3,284.4,8.3,D,0
42.5751,-5.8531,305.5,1.1,1.1,2019-01-15,1112,Terra,MODIS,62,6.3,277.9,12,D,0
38.8873,-0.2414,301.6,1.3,1.1,2019-01-15,1113,Terra,MODIS,48,6.3,285.9,9.2,D,0
38.2492,-1.6808,304.4,1.1,1.1,2019-01-15,1113,Terra,MODIS,59,6.3,285.9,8.6,D,0
38.8825,-0.2466,301.2,1.3,1.1,2019-01-15,1252,Aqua,MODIS,45,6.3,288.1,9.1,D,0
42.3843,1.0309,320.4,1.1,1,2019-01-15,1253,Aqua,MODIS,80,6.3,289,21.3,D,0
42.4394,2.5199,305.2,1,1,2019-01-15,1253,Aqua,MODIS,60,6.3,289.1,8,D,0
41.3274,0.0287,300.4,1.2,1.1,2019-01-15,1253,Aqua,MODIS,35,6.3,288.3,6.1,D,0
41.755,-8.2408,321.6,3.2,1.7,2019-01-15,1253,Aqua,MODIS,81,6.3,278.6,114,D,0
42.4305,2.5222,300.5,1,1,2019-01-15,1253,Aqua,MODIS,30,6.3,286.8,4.9,D,0
41.7528,-8.2483,315.4,3.2,1.7,2019-01-15,1253,Aqua,MODIS,71,6.3,278.8,89.7,D,0
42.4146,0.8836,312.8,1.1,1,2019-01-15,1253,Aqua,MODIS,73,6.3,284.2,14.2,D,0
43.25,-6.7529,302,2.4,1.5,2019-01-15,1254,Aqua,MODIS,44,6.3,283.6,24.2,D,0
42.0662,-8.1034,307.5,1.2,1.1,2019-01-15,2218,Terra,MODIS,72,6.3,266.4,16.7,N,0
43.0822,-6.5287,301.5,1,1,2019-01-15,2219,Terra,MODIS,42,6.3,268.8,9.9,N,0
43.2421,-6.7404,330.3,1,1,2019-01-15,2219,Terra,MODIS,100,6.3,273,37.2,N,0
43.0971,-6.3631,301.5,1,1,2019-01-16,0230,Aqua,MODIS,42,6.3,266.5,10.1,N,0
43.2416,-6.7356,300.5,1,1,2019-01-16,0230,Aqua,MODIS,29,6.3,268.4,9.7,N,0
40.2175,-5.6298,363.5,1,1,2019-01-16,1336,Aqua,MODIS,100,6.3,283,104.2,D,0
42.9622,-5.1137,314.4,1.1,1.1,2019-01-16,1336,Aqua,MODIS,75,6.3,281.3,18.5,D,0
40.219,-5.6182,333,1,1,2019-01-16,1336,Aqua,MODIS,88,6.3,274.6,37.7,D,0
36.2487,-5.8091,304,1.2,1.1,2019-01-18,1322,Aqua,MODIS,58,6.3,284.8,8.1,D,0
36.2509,-5.7964,301.4,1.2,1.1,2019-01-18,1322,Aqua,MODIS,44,6.3,285.5,6.5,D,0
40.1631,-1.2173,301.6,1.2,1.1,2019-01-19,1048,Terra,MODIS,48,6.3,277.8,9.9,D,0
40.1652,-1.2256,306.5,1.2,1.1,2019-01-19,1048,Terra,MODIS,64,6.3,277.9,13.7,D,0
38.3105,-5.4568,305.9,1.6,1.2,2019-01-21,1353,Aqua,MODIS,62,6.3,284.7,16.6,D,0
36.7911,-4.694,304.4,1.7,1.3,2019-01-21,1353,Aqua,MODIS,59,6.3,290.2,11.9,D,0
36.7922,-4.707,301.5,1.7,1.3,2019-01-21,1353,Aqua,MODIS,47,6.3,289.6,8.9,D,0
36.7939,-4.689,301.4,1.7,1.3,2019-01-21,1353,Aqua,MODIS,46,6.3,290.7,8.9,D,0
39.0335,-7.1229,300.4,1,1,2019-01-23,1341,Aqua,MODIS,35,6.3,287.4,5,D,0
40.1061,-5.7044,302.1,1.2,1.1,2019-01-24,1107,Terra,MODIS,48,6.3,286.5,7.2,D,0
40.1028,-6.6428,301.4,1.7,1.3,2019-01-25,1149,Terra,MODIS,46,6.3,290.6,8.4,D,0
42.2809,-5.8531,302.6,1.6,1.3,2019-01-25,1149,Terra,MODIS,53,6.3,285.7,12.4,D,0
42.3356,-5.8329,301.7,1.6,1.3,2019-01-25,1149,Terra,MODIS,48,6.3,285.9,11.1,D,0
39.1717,-3.3354,300.8,1.1,1,2019-01-25,1329,Aqua,MODIS,42,6.3,290.2,3.4,D,0
39.1733,-3.3233,302.2,1.1,1,2019-01-25,1329,Aqua,MODIS,51,6.3,288,4.2,D,0
38.2673,-1.4792,326.3,1.2,1.1,2019-01-25,1329,Aqua,MODIS,84,6.3,292.8,30.2,D,0
37.3969,-1.8033,305.6,1.1,1.1,2019-01-25,1329,Aqua,MODIS,62,6.3,294.4,4.8,D,0
38.9057,-6.4512,315.6,1,1,2019-01-25,1329,Aqua,MODIS,76,6.3,292.1,12.8,D,0
38.9075,-6.4396,307.1,1,1,2019-01-25,1329,Aqua,MODIS,65,6.3,291.9,6.2,D,0
39.2514,-3.5079,304.3,1.1,1,2019-01-25,1329,Aqua,MODIS,58,6.3,292.9,4.3,D,0
41.2572,-0.1622,304.6,1,1,2019-01-26,1054,Terra,MODIS,56,6.3,286.8,7.3,D,0
41.4821,0.4822,303.4,1,1,2019-01-26,1054,Terra,MODIS,56,6.3,286,6.6,D,0
41.6035,0.7341,302.1,1,1,2019-01-26,1054,Terra,MODIS,51,6.3,284.3,6.3,D,0
38.8458,-6.2104,309.4,1.3,1.1,2019-01-27,1317,Aqua,MODIS,68,6.3,286.9,13.3,D,0
38.9212,-6.4263,313.2,1.3,1.1,2019-01-27,1317,Aqua,MODIS,64,6.3,287.3,18.7,D,0
38.9239,-6.4114,305.5,1.3,1.1,2019-01-27,1317,Aqua,MODIS,54,6.3,286.6,10.7,D,0
38.8431,-6.225,310.5,1.3,1.1,2019-01-27,1317,Aqua,MODIS,70,6.3,287.2,15.1,D,0
38.8412,-6.1782,303.8,1.3,1.1,2019-01-27,1317,Aqua,MODIS,57,6.3,286.7,8.4,D,0
38.7023,-3.7266,328.9,1.1,1,2019-01-27,1317,Aqua,MODIS,86,6.3,287.4,30,D,0
39.0195,-5.8851,303.3,2.7,1.6,2019-01-28,1042,Terra,MODIS,55,6.3,283.3,26.8,D,0
39.0152,-5.8917,305.6,2.7,1.6,2019-01-28,1042,Terra,MODIS,62,6.3,283.7,32.8,D,0
37.3925,-1.805,307,1.4,1.2,2019-01-28,1043,Terra,MODIS,65,6.3,289,12.3,D,0
37.3908,-1.789,302.6,1.4,1.2,2019-01-28,1043,Terra,MODIS,53,6.3,288.6,7.6,D,0
39.2255,-4.2313,301.9,1.1,1.1,2019-01-29,1125,Terra,MODIS,37,6.3,273.8,7.9,D,0
39.2745,-3.2311,301.4,1.2,1.1,2019-02-01,1335,Aqua,MODIS,47,6.3,282.4,8.8,D,0
38.6883,-0.2774,304.9,2,1.4,2019-02-02,1240,Aqua,MODIS,60,6.3,281.4,26.4,D,0
38.4333,-0.5,368.7,1,1,2019-02-02,2205,Terra,MODIS,100,6.3,280.5,116.1,N,0
38.4244,-0.4979,361.2,1,1,2019-02-02,2205,Terra,MODIS,100,6.3,284.6,92.9,N,0
41.5323,0.808,308.1,1.3,1.1,2019-02-03,0218,Aqua,MODIS,74,6.3,271.7,19.8,N,0
37.5966,-5.1059,301,1.1,1,2019-02-03,1323,Aqua,MODIS,43,6.3,288.4,4.5,D,0
37.6034,-4.7662,303.3,1,1,2019-02-03,1323,Aqua,MODIS,55,6.3,285.3,7.1,D,0
36.9124,-5.5947,312,1.1,1.1,2019-02-03,1323,Aqua,MODIS,72,6.3,287.1,14.2,D,0
38.2458,-1.6139,303.3,1.2,1.1,2019-02-04,1049,Terra,MODIS,56,6.3,287.8,7.7,D,0
41.5793,-3.7515,301,1.3,1.1,2019-02-05,1131,Terra,MODIS,44,6.3,282.2,9,D,0
37.8237,-3.1808,308.1,1.6,1.2,2019-02-05,1132,Terra,MODIS,66,6.3,285.5,19.6,D,0
38.7535,-6.9675,302.6,1.1,1,2019-02-05,1132,Terra,MODIS,53,6.3,286.6,6.3,D,0
37.8233,-3.1754,303.7,1.6,1.2,2019-02-05,1132,Terra,MODIS,57,6.3,285.6,13.2,D,0
37.5954,-7.0889,300.3,1.1,1,2019-02-05,1132,Terra,MODIS,35,6.3,289.5,4,D,0
37.1857,-3.6738,302.3,1.2,1.1,2019-02-05,1310,Aqua,MODIS,52,6.3,289.7,5.5,D,0
40.2393,-3.4766,300.6,1.1,1,2019-02-05,1311,Aqua,MODIS,39,6.3,289.6,4,D,0
38.9505,-2.0509,322,1,1,2019-02-05,1311,Aqua,MODIS,77,6.3,291.3,19.3,D,0
38.9434,-2.0368,314,1,1,2019-02-05,1311,Aqua,MODIS,70,6.3,291.7,11.3,D,0
40.6561,0.6409,322.7,1.4,1.2,2019-02-06,1036,Terra,MODIS,0,6.3,287.8,34.7,D,0
41.3315,-1.6791,300.4,2.9,1.6,2019-02-06,1354,Aqua,MODIS,36,6.3,289.7,15.3,D,0
41.3273,-1.7059,301.8,2.9,1.6,2019-02-06,1354,Aqua,MODIS,49,6.3,290.8,18.9,D,0
42.4408,-5.4379,304,1,1,2019-02-07,1118,Terra,MODIS,58,6.3,284,7.3,D,0
40.2238,-4.384,301.2,1,1,2019-02-07,1119,Terra,MODIS,45,6.3,287.5,5,D,0
37.7833,-6.9479,302.2,1,1,2019-02-07,1120,Terra,MODIS,51,6.3,289.7,4.7,D,0
37.0705,-4.7206,317.2,1,1,2019-02-07,1120,Terra,MODIS,77,6.3,289.2,15.8,D,0
37.5945,-5.8952,304.2,1,1,2019-02-07,1120,Terra,MODIS,58,6.3,291.5,5.7,D,0
38.8342,-6.1873,304.9,2.4,1.5,2019-02-07,1259,Aqua,MODIS,60,6.3,290.7,21,D,0
41.9242,-0.4988,301.9,1.1,1,2019-02-07,1259,Aqua,MODIS,50,6.3,289,5.2,D,0
41.85,-1.495,301.2,1.2,1.1,2019-02-07,1259,Aqua,MODIS,45,6.3,288.8,5.4,D,0
40.1412,-5.7056,301.4,1.1,1.1,2019-02-08,1342,Aqua,MODIS,47,6.3,290.1,4.6,D,0
42.1418,-1.5778,303.9,2,1.4,2019-02-08,1342,Aqua,MODIS,57,6.3,288.9,15.5,D,0
38.3183,-2.2276,307.9,1,1,2019-02-09,1107,Terra,MODIS,66,6.3,285.9,9.3,D,0
39.1696,-0.5842,303,1.1,1,2019-02-09,1107,Terra,MODIS,54,6.3,292.1,4.6,D,0
43.176,-3.7563,302.4,1,1,2019-02-09,2212,Terra,MODIS,48,6.3,275.8,8.8,N,0
39.7984,-3.4823,300.9,1.3,1.1,2019-02-11,1054,Terra,MODIS,42,6.3,287.9,5.4,D,0
41.5599,0.4426,302,1,1,2019-02-11,1054,Terra,MODIS,50,6.3,283.6,5.7,D,0
38.2539,-1.6601,302.8,1.1,1,2019-02-11,1055,Terra,MODIS,33,6.3,290.7,4.5,D,0
42.2025,-6.2263,300.8,1.1,1.1,2019-02-12,1137,Terra,MODIS,42,6.3,280.4,8.2,D,0
39.087,-5.6382,306.5,1.4,1.2,2019-02-12,1137,Terra,MODIS,64,6.3,288,10.8,D,0
39.1185,-6.0382,303.2,1.3,1.1,2019-02-12,1137,Terra,MODIS,55,6.3,288.2,7.6,D,0
39.0932,-5.6298,307.2,1.4,1.2,2019-02-12,1137,Terra,MODIS,65,6.3,288,11.6,D,0
39.2265,-6.9916,308.6,1.2,1.1,2019-02-12,1138,Terra,MODIS,67,6.3,287.2,11.4,D,0
37.2204,-3.0293,309.8,1,1,2019-02-12,1316,Aqua,MODIS,68,6.3,292.6,8.3,D,0
36.9119,-2.3902,314.7,1,1,2019-02-12,1316,Aqua,MODIS,58,6.3,290.1,9.1,D,0
40.7143,-5.3363,301.4,1.1,1.1,2019-02-12,1317,Aqua,MODIS,47,6.3,288.7,5.2,D,0
40.8698,-4.3354,319.9,1,1,2019-02-12,1317,Aqua,MODIS,80,6.3,289.4,18.6,D,0
40.2436,-3.4767,303.8,1,1,2019-02-12,1317,Aqua,MODIS,53,6.3,292.4,4.3,D,0
39.8907,-4.3645,300.7,1.1,1,2019-02-12,1317,Aqua,MODIS,41,6.3,290.5,3.5,D,0
40.2824,-1.1403,305.7,1,1,2019-02-12,1317,Aqua,MODIS,62,6.3,292.3,5.7,D,0
38.9399,-5.9487,307.9,1.3,1.1,2019-02-12,1317,Aqua,MODIS,66,6.3,291.9,8.5,D,0
38.9302,-5.9458,304.2,1.3,1.1,2019-02-12,1317,Aqua,MODIS,45,6.3,292.4,5,D,0
38.2381,-6.717,302.2,1.4,1.2,2019-02-12,1317,Aqua,MODIS,51,6.3,288.7,7.6,D,0
37.3334,-5.8878,304.7,1.3,1.1,2019-02-12,1317,Aqua,MODIS,45,6.3,291.2,5.4,D,0
37.3303,-4.8707,301.4,1.2,1.1,2019-02-12,1317,Aqua,MODIS,36,6.3,290.2,4.5,D,0
41.8913,-0.1169,308.9,1.1,1.1,2019-02-12,1318,Aqua,MODIS,68,6.3,290.2,9.5,D,0
42.1941,-6.2259,304.8,1.1,1.1,2019-02-12,1318,Aqua,MODIS,60,6.3,284.5,10.2,D,0
41.8891,-1.4478,301.1,1,1,2019-02-12,1318,Aqua,MODIS,45,6.3,290.1,3.5,D,0
41.9159,-0.4281,301.1,1.1,1,2019-02-12,1318,Aqua,MODIS,44,6.3,289.4,3.7,D,0
42.4502,-5.8142,301.5,1.1,1,2019-02-12,1318,Aqua,MODIS,47,6.3,286.9,5.1,D,0
42.2865,-6.482,326.2,1.2,1.1,2019-02-12,1318,Aqua,MODIS,84,6.3,278.5,33.6,D,0
42.3579,-5.6979,304.9,1.1,1,2019-02-12,1318,Aqua,MODIS,60,6.3,288.8,6.5,D,0
42.3775,1.1786,310.9,1.2,1.1,2019-02-13,1041,Terra,MODIS,71,6.3,286.4,17.2,D,0
42.9935,-0.9254,304.4,1.5,1.2,2019-02-13,1041,Terra,MODIS,59,6.3,282.8,15.6,D,0
42.9952,-0.9434,319.6,1.5,1.2,2019-02-13,1041,Terra,MODIS,75,6.3,286.2,37.1,D,0
38.2507,-6.7185,305.3,1.6,1.3,2019-02-13,1400,Aqua,MODIS,61,6.3,291.7,11.4,D,0
38.2509,-6.7119,304.4,1.6,1.3,2019-02-13,1400,Aqua,MODIS,58,6.3,291.5,11.2,D,0
42.2943,-6.4685,310.8,1.9,1.3,2019-02-13,1401,Aqua,MODIS,70,6.3,288,26.2,D,0
42.296,-6.4461,316.1,1.9,1.3,2019-02-13,1401,Aqua,MODIS,76,6.3,287.4,37.6,D,0
43.0772,-1.2092,300.9,3.9,1.8,2019-02-13,1401,Aqua,MODIS,38,6.3,288.3,33.6,D,0
42.3895,-6.3358,304.2,1,1,2019-02-14,1124,Terra,MODIS,58,6.3,283.9,7.5,D,0
41.9583,-2.2831,305,1.2,1.1,2019-02-14,1124,Terra,MODIS,60,6.3,284,10.8,D,0
43.0186,-0.8833,302.2,1.4,1.2,2019-02-14,1124,Terra,MODIS,43,6.3,287.6,8.4,D,0
38.7144,-5.506,327.1,1.1,1,2019-02-14,1125,Terra,MODIS,85,6.3,286.4,27.4,D,0
39.0589,-5.8623,300.9,1,1,2019-02-14,1125,Terra,MODIS,43,6.3,288.6,3.5,D,0
39.0936,-5.908,304,1,1,2019-02-14,1125,Terra,MODIS,58,6.3,290.5,4.9,D,0
39.0948,-5.7984,306.3,1,1,2019-02-14,1125,Terra,MODIS,63,6.3,288.6,7.1,D,0
39.4865,-7.2757,305.7,1,1,2019-02-14,1125,Terra,MODIS,62,6.3,289.2,7.1,D,0
39.9793,-6.5467,303.7,1,1,2019-02-14,1125,Terra,MODIS,57,6.3,287.4,6,D,0
40.0601,-6.5919,303,1,1,2019-02-14,1125,Terra,MODIS,54,6.3,286.6,6,D,0
39.7282,-3.7931,300.6,1.2,1.1,2019-02-14,1125,Terra,MODIS,39,6.3,289.5,3.8,D,0
40.0606,-4.5976,312.1,1.1,1,2019-02-14,1125,Terra,MODIS,72,6.3,285.4,13.7,D,0
40.0627,-4.61,314.1,1.1,1,2019-02-14,1125,Terra,MODIS,74,6.3,286.3,15.7,D,0
40.068,-4.6021,311.6,1.1,1,2019-02-14,1125,Terra,MODIS,59,6.3,286.8,12,D,0
41.761,-8.3417,333.1,1.1,1,2019-02-14,1125,Terra,MODIS,88,6.3,289.4,36.8,D,0
38.6891,-5.5248,303.5,1.1,1,2019-02-14,1125,Terra,MODIS,56,6.3,289,5.9,D,0
38.7163,-5.5179,315.4,1.1,1,2019-02-14,1125,Terra,MODIS,76,6.3,286.7,14.6,D,0
38.2555,-6.7106,301.4,1,1,2019-02-14,1126,Terra,MODIS,47,6.3,289.8,4.5,D,0
38.0843,-6.2632,300.8,1,1,2019-02-14,1126,Terra,MODIS,41,6.3,287.9,5,D,0
42.3513,0.6823,302.5,1,1,2019-02-14,1305,Aqua,MODIS,52,6.3,291.5,5.8,D,0
40.3051,-1.1252,308.2,1,1,2019-02-14,1305,Aqua,MODIS,67,6.3,292.4,7.3,D,0
41.3216,-1.7301,305,1.1,1,2019-02-14,1305,Aqua,MODIS,60,6.3,293.7,5.5,D,0
41.7299,-1.0366,304.8,1,1,2019-02-14,1305,Aqua,MODIS,60,6.3,289.5,6.3,D,0
43.1119,-1.0887,326.7,1,1,2019-02-14,1306,Aqua,MODIS,85,6.3,292.4,24,D,0
43.251,-4.5264,303.1,1.3,1.1,2019-02-14,1306,Aqua,MODIS,42,6.3,292.9,6.8,D,0
43.2518,-4.5217,305.6,1.3,1.1,2019-02-14,1306,Aqua,MODIS,62,6.3,293.6,8.6,D,0
43.2046,-4.0322,306.2,1.2,1.1,2019-02-14,1306,Aqua,MODIS,63,6.3,290.4,9.4,D,0
43.1208,-1.0913,322.3,1,1,2019-02-14,1306,Aqua,MODIS,82,6.3,291.9,20,D,0
41.7509,-8.3347,308.5,2.1,1.4,2019-02-14,1306,Aqua,MODIS,67,6.3,290.1,25.7,D,0
43.0868,-1.1325,308.7,1,1,2019-02-14,1306,Aqua,MODIS,25,6.3,293.5,8.2,D,0
43.078,-1.1298,323.9,1,1,2019-02-14,1306,Aqua,MODIS,83,6.3,289.6,22.3,D,0
43.0552,-0.9152,309.8,1,1,2019-02-14,1306,Aqua,MODIS,47,6.3,289,8.2,D,0
43.0464,-0.9128,321.9,1,1,2019-02-14,1306,Aqua,MODIS,81,6.3,291.8,18.4,D,0
42.9973,-0.6157,303.9,1,1,2019-02-14,1306,Aqua,MODIS,57,6.3,291.9,5.1,D,0
43.2565,-4.5125,312.8,1.2,1.1,2019-02-14,2231,Terra,MODIS,86,6.3,282.8,19.7,N,0
42.0948,-8.2096,332.5,1,1,2019-02-14,2231,Terra,MODIS,100,6.3,282.2,36,N,0
43.1407,-3.8012,301.8,1.3,1.1,2019-02-14,2231,Terra,MODIS,44,6.3,280.8,11.4,N,0
43.2548,-4.5059,307.4,1.2,1.1,2019-02-14,2231,Terra,MODIS,71,6.3,282.4,14.6,N,0
43.1601,-3.7282,304.5,1.4,1.2,2019-02-15,0242,Aqua,MODIS,60,6.3,279.7,16.5,N,0
43.2419,-4.0998,300,1.3,1.1,2019-02-15,0242,Aqua,MODIS,10,6.3,277.9,11.5,N,0
43.1082,-1.3045,318,2.4,1.5,2019-02-15,1029,Terra,MODIS,78,6.3,290,56.6,D,0
43.1098,-1.3298,325,2.4,1.5,2019-02-15,1029,Terra,MODIS,83,6.3,288.3,82,D,0
43.0773,-1.1676,326.1,2.4,1.5,2019-02-15,1029,Terra,MODIS,83,6.3,289.2,81.5,D,0
43.1156,-1.3366,315.6,2.4,1.5,2019-02-15,1029,Terra,MODIS,76,6.3,287.3,52.3,D,0
43.0618,-1.1363,312.1,2.3,1.5,2019-02-15,1029,Terra,MODIS,63,6.3,287.1,40.2,D,0
43.0638,-1.1674,317.7,2.4,1.5,2019-02-15,1029,Terra,MODIS,78,6.3,287.7,56.5,D,0
43.0752,-1.1368,337.8,2.3,1.5,2019-02-15,1029,Terra,MODIS,91,6.3,290.8,135.7,D,0
43.1138,-1.3096,326.3,2.4,1.5,2019-02-15,1029,Terra,MODIS,84,6.3,289.4,90.8,D,0
42.3598,0.6864,321.9,1.8,1.3,2019-02-15,1029,Terra,MODIS,81,6.3,289,51,D,0
43.146,-5.7584,300,4.4,1.9,2019-02-15,1029,Terra,MODIS,19,6.3,289.2,33.1,D,0
43.1471,-5.7522,300.8,4.4,1.9,2019-02-15,1029,Terra,MODIS,42,6.3,289.1,36.8,D,0
43.0064,-0.8662,324.2,2.3,1.5,2019-02-15,1029,Terra,MODIS,78,6.3,289.8,74.4,D,0
43.1445,-3.8472,301.1,3.4,1.7,2019-02-15,1029,Terra,MODIS,44,6.3,287.3,27.6,D,0
43.0037,-0.861,319.1,2.3,1.5,2019-02-15,1029,Terra,MODIS,79,6.3,289.4,57.2,D,0
42.0116,-8.1065,308.9,2.3,1.5,2019-02-15,1207,Terra,MODIS,68,6.3,275.5,35.8,D,0
42.1691,-6.6321,301.8,2.7,1.6,2019-02-15,1207,Terra,MODIS,49,6.3,275.4,29.6,D,0
42.4119,-6.3302,309.1,2.8,1.6,2019-02-15,1207,Terra,MODIS,68,6.3,282,45.7,D,0
42.4145,-6.3224,305.5,2.8,1.6,2019-02-15,1207,Terra,MODIS,61,6.3,281.8,36.6,D,0
43.1178,-1.3056,308.8,4.7,2,2019-02-15,1211,Aqua,MODIS,68,6.3,288.9,88.3,D,0
43.118,-1.304,309.1,4.7,2,2019-02-15,1211,Aqua,MODIS,53,6.3,289,82.3,D,0
43.0668,-1.1497,305.4,4.6,2,2019-02-15,1211,Aqua,MODIS,61,6.3,288.3,75.1,D,0
43.0674,-1.1398,305.4,4.6,2,2019-02-15,1211,Aqua,MODIS,55,6.3,288.3,72.7,D,0
43.1037,-1.3541,308.8,4.7,2,2019-02-15,1211,Aqua,MODIS,57,6.3,286.5,83.9,D,0
43.1033,-1.3554,306.8,4.7,2,2019-02-15,1211,Aqua,MODIS,64,6.3,286.5,79.4,D,0
37.5956,-3.2375,306.7,1.7,1.3,2019-02-15,1347,Aqua,MODIS,61,6.3,294.6,11.3,D,0
38.8693,-6.1865,302.6,1.2,1.1,2019-02-15,1348,Aqua,MODIS,53,6.3,285.5,5.7,D,0
41.8753,-7.9163,307,1.1,1.1,2019-02-15,1348,Aqua,MODIS,42,6.3,280.3,9.8,D,0
41.8659,-7.9141,309.4,1.1,1.1,2019-02-15,1348,Aqua,MODIS,46,6.3,281.1,11.6,D,0
40.1678,-5.6405,302.7,1.3,1.1,2019-02-15,1348,Aqua,MODIS,53,6.3,289.9,6.1,D,0
38.6446,-5.4616,307.1,1.3,1.1,2019-02-15,1348,Aqua,MODIS,65,6.3,292.3,8.9,D,0
42.941,-0.6097,321.6,2.8,1.6,2019-02-15,1349,Aqua,MODIS,61,6.3,292.8,91.3,D,0
43.2552,-4.511,305,1.7,1.3,2019-02-15,1349,Aqua,MODIS,60,6.3,294.2,12.4,D,0
43.2379,-3.7812,302,1.9,1.3,2019-02-15,1349,Aqua,MODIS,48,6.3,290.8,9.3,D,0
43.1715,-4.3022,312.9,1.7,1.3,2019-02-15,1349,Aqua,MODIS,73,6.3,292.5,22.7,D,0
43.1445,-4.3456,310.9,1.7,1.3,2019-02-15,1349,Aqua,MODIS,70,6.3,288.8,19.5,D,0
43.1469,-4.339,313.5,1.7,1.3,2019-02-15,1349,Aqua,MODIS,72,6.3,289.2,24.2,D,0
43.172,-3.764,311.9,1.9,1.3,2019-02-15,1349,Aqua,MODIS,72,6.3,293.5,22.7,D,0
43.1516,-3.7167,307.1,1.9,1.3,2019-02-15,1349,Aqua,MODIS,26,6.3,294.5,14.4,D,0
43.2693,-1.3486,312.7,2.6,1.5,2019-02-15,1349,Aqua,MODIS,73,6.3,294.7,41.8,D,0
42.691,-6.9835,307.3,1.2,1.1,2019-02-15,1349,Aqua,MODIS,65,6.3,280,12.8,D,0
43.1116,-1.2995,307.2,2.6,1.5,2019-02-15,1349,Aqua,MODIS,65,6.3,291.3,27,D,0
43.0906,-1.4216,301.3,2.5,1.5,2019-02-15,1349,Aqua,MODIS,46,6.3,290.8,16.7,D,0
43.0944,-1.1044,329.5,2.6,1.6,2019-02-15,1349,Aqua,MODIS,85,6.3,295.4,104.8,D,0
43.0769,-1.1678,336.6,2.6,1.6,2019-02-15,1349,Aqua,MODIS,67,6.3,292.9,134.9,D,0
43.0852,-1.4167,302.5,2.5,1.5,2019-02-15,1349,Aqua,MODIS,53,6.3,290.7,19.5,D,0
43.0906,-1.1001,336.7,2.6,1.6,2019-02-15,1349,Aqua,MODIS,90,6.3,296,146.2,D,0
43.071,-1.1933,324.6,2.6,1.6,2019-02-15,1349,Aqua,MODIS,60,6.3,293.5,80.1,D,0
43.0728,-1.164,352.6,2.6,1.6,2019-02-15,1349,Aqua,MODIS,97,6.3,293.9,265.1,D,0
43.0437,-1.416,300.7,2.5,1.5,2019-02-15,1349,Aqua,MODIS,40,6.3,288.3,19.7,D,0
43.0511,-1.2936,316.4,2.6,1.5,2019-02-15,1349,Aqua,MODIS,72,6.3,288.7,59,D,0
43.0587,-1.1644,346.7,2.6,1.6,2019-02-15,1349,Aqua,MODIS,95,6.3,293.5,215.4,D,0
43.067,-0.7638,315.3,2.8,1.6,2019-02-15,1349,Aqua,MODIS,76,6.3,290,55.6,D,0
